code,name,price,hsl,估算日额万,mktcap亿
300695,兆丰股份,48.61,1.3,6443.0,49.71
603271,永杰新材,41.04,1.66,6440.0,81.31
301096,百诚医药,43.47,1.78,6437.0,47.48
002021,中捷资源,2.67,2.02,6432.0,31.92
301588,美新科技,28.19,3.1,6420.0,33.51
300107,建新股份,6.98,2.64,6404.0,39.28
603711,香飘飘,11.68,1.33,6396.0,48.22
300599,雄塑科技,11.22,1.79,6384.0,40.18
601002,晋亿实业,5.4,1.24,6381.0,51.93
603527,众源新材,9.84,2.05,6380.0,31.19
688030,山石网科,16.97,2.09,6379.0,30.59
300194,福安药业,3.88,1.7,6374.0,46.16
002054,德美化工,7.29,2.27,6368.0,35.15
688219,会通股份,10.56,1.1,6361.0,57.94
002367,康力电梯,5.75,1.39,6359.0,45.87
300705,九典制药,11.06,1.55,6357.0,55.33
688070,纵横股份,36.05,1.99,6357.0,31.88
603609,禾丰股份,6.71,1.05,6353.0,60.66
688302,海创药业-U,31.38,2.04,6348.0,31.07
688595,芯海科技,29.15,1.51,6336.0,42.0
000561,烽火电子,7.86,1.04,6316.0,67.91
603348,文灿股份,14.71,1.36,6314.0,46.26
600035,楚天高速,3.71,1.06,6312.0,59.74
002469,三维化学,6.32,1.58,6294.0,41.01
301237,和顺科技,36.89,2.11,6280.0,41.05
000715,中兴商业,5.68,2.27,6270.0,30.7
300453,三鑫医疗,9.17,1.87,6265.0,47.88
301448,开创电气,44.62,1.98,6263.0,46.67
002166,莱茵生物,6.77,1.25,6263.0,50.21
300278,华昌达,3.59,1.23,6245.0,50.76
603139,康惠股份,36.56,1.71,6244.0,38.92
000718,苏宁环球,1.99,1.37,6237.0,60.39
002481,双塔食品,4.36,1.28,6232.0,53.79
603587,地素时尚,12.99,1.01,6224.0,61.4
002561,徐家汇,7.28,2.06,6223.0,30.27
002390,信邦制药,3.0,1.08,6221.0,58.32
300746,汉嘉数智,14.15,1.96,6209.0,31.94
301632,广东建科,13.51,2.49,6195.0,56.55
603886,元祖股份,12.64,2.04,6184.0,30.34
000045,深纺织Ａ,10.96,1.23,6176.0,55.51
300920,润阳科技,34.83,2.05,6161.0,45.28
300752,隆利科技,11.02,2.5,6155.0,35.58
600738,丽尚国潮,4.37,1.85,6155.0,33.27
000897,津滨发展,1.88,2.02,6145.0,30.4
300515,三德科技,15.83,1.92,6142.0,32.57
300926,博俊科技,17.69,1.16,6138.0,76.83
605169,洪通燃气,12.62,1.72,6136.0,35.7
002286,保龄宝,8.17,2.03,6131.0,31.04
300360,炬华科技,11.46,1.07,6125.0,58.93
603165,荣晟环保,14.79,1.32,6119.0,46.25
000042,中洲控股,8.76,1.05,6116.0,58.24
688350,富淼科技,26.9,1.58,6105.0,38.53
002587,奥拓电子,5.57,2.05,6097.0,36.46
600665,天地源,3.65,1.93,6087.0,31.54
600375,汉马科技,3.83,1.09,6086.0,61.4
603528,多伦科技,6.36,1.36,6086.0,44.9
601026,道生天合,14.78,3.7,6078.0,97.46
001380,华纬科技,17.95,1.45,6069.0,48.62
603386,骏亚科技,13.87,1.34,6059.0,45.26
300389,艾比森,12.85,1.72,6056.0,47.43
600586,金晶科技,4.13,1.03,6050.0,58.54
301683,慧谷新材,96.24,4.39,6026.0,60.74
300532,今天国际,7.4,1.35,6024.0,47.04
002923,润都股份,11.11,2.1,6017.0,37.21
002727,一心堂,11.26,1.34,6014.0,65.94
300733,西菱动力,13.73,1.49,6000.0,54.45
300403,汉宇集团,9.19,1.49,6000.0,55.42
002103,广博股份,6.86,2.25,5993.0,36.65
300719,安达维尔,12.64,2.64,5983.0,32.13
301141,中科磁业,38.93,3.45,5977.0,48.29
000532,华金资本,11.54,1.51,5977.0,39.78
301213,观想科技,40.08,2.06,5966.0,44.89
000407,胜利股份,4.24,1.6,5945.0,37.32
301557,常友科技,84.91,2.81,5943.0,52.67
000862,银星能源,5.25,1.8,5938.0,48.19
688580,伟思医疗,44.3,1.4,5931.0,42.43
600071,凤凰光学,16.6,1.27,5929.0,46.74
603381,永臻股份,15.01,2.78,5929.0,35.61
002614,奥佳华,5.67,2.36,5904.0,35.37
603266,天龙股份,16.61,1.79,5899.0,33.04
002375,亚厦股份,3.83,1.16,5893.0,51.32
002313,日海智能,8.59,1.83,5892.0,32.16
300213,佳讯飞鸿,6.5,1.64,5885.0,38.63
688607,康众医疗,38.67,1.72,5876.0,34.08
002351,漫步者,10.14,1.1,5873.0,90.16
688057,金达莱,18.12,1.17,5873.0,50.01
002362,汉王科技,16.17,1.75,5872.0,39.53
600824,益民集团,3.77,1.48,5865.0,39.74
603020,爱普股份,10.22,1.53,5864.0,38.39
688562,航天软件,14.63,1.0,5859.0,58.52
002912,中新赛克,20.0,1.8,5851.0,34.15
300177,中海达,6.45,1.5,5851.0,48.0
603278,大业股份,9.21,1.86,5850.0,31.48
603387,基蛋生物,9.27,1.24,5849.0,47.01
003020,立方制药,17.71,1.96,5843.0,40.42
002950,奥美医疗,8.79,1.54,5834.0,55.66
603120,肯特催化,45.72,3.36,5818.0,41.33
301329,信音电子,19.53,4.5,5798.0,33.24
002892,科力尔,9.03,1.28,5797.0,76.24
000919,金陵药业,6.56,1.42,5777.0,40.8
600358,国旅联合,5.25,2.18,5767.0,61.07
300918,南山智尚,10.57,1.08,5767.0,53.5
300206,理邦仪器,11.79,1.44,5762.0,68.34
002357,富临运业,11.3,1.63,5760.0,35.42
605056,咸亨国际,13.68,1.04,5745.0,56.0
000908,石药景峰,6.25,1.04,5738.0,109.97
600800,渤海化学,3.42,1.51,5736.0,37.96
000411,英特集团,10.22,1.0,5734.0,57.73
002823,凯中精密,13.09,1.96,5724.0,42.87
300652,雷迪克,27.69,1.72,5707.0,36.94
300577,开润股份,19.91,2.01,5700.0,47.75
605399,晨光新材,11.3,1.62,5698.0,35.18
600469,风神股份,5.21,1.29,5685.0,46.37
300893,松原安全,14.36,1.58,5684.0,67.92
002383,合众思壮,7.18,1.06,5652.0,53.16
300991,创益通,27.13,1.98,5650.0,39.07
300952,恒辉安防,16.19,2.33,5612.0,39.12
603255,鼎际得,30.5,3.03,5610.0,40.88
000151,中成股份,10.21,1.78,5597.0,35.83
003000,劲仔食品,9.78,1.86,5589.0,44.1
001216,华瓷股份,14.97,1.51,5588.0,43.71
301148,嘉戎技术,52.66,1.8,5579.0,61.35
605108,同庆楼,13.25,1.62,5577.0,34.45
002523,天桥起重,3.61,1.09,5571.0,51.14
300406,九强生物,11.78,1.11,5571.0,69.05
002586,围海股份,4.03,1.27,5567.0,46.11
688197,首药控股-U,32.45,2.68,5561.0,48.26
688776,国光电气,47.24,1.09,5561.0,51.2
001256,炜冈科技,22.36,2.32,5555.0,31.89
300375,鹏翎股份,4.22,2.47,5551.0,32.25
688571,杭华股份,8.44,1.54,5520.0,35.8
002331,皖通科技,7.08,1.93,5507.0,30.33
300293,蓝英装备,14.75,1.1,5505.0,49.92
001378,德冠新材,19.87,3.28,5492.0,34.44
688175,高凌信息,18.07,1.81,5489.0,30.38
688339,亿华通-U,17.58,1.59,5459.0,42.29
603159,上海亚虹,22.31,1.75,5457.0,31.23
601518,吉林高速,2.88,1.0,5435.0,54.45
300822,贝仕达克,12.16,1.54,5426.0,37.88
603468,津富士达,23.37,5.8,5419.0,96.34
002482,广田集团,1.32,1.1,5416.0,49.51
600052,东望时代,3.92,1.64,5411.0,33.09
300691,联合光电,14.52,1.69,5408.0,39.07
600191,华资实业,10.35,1.08,5405.0,50.19
301280,珠城科技,40.85,1.33,5405.0,78.22
603966,法兰泰克,7.39,1.41,5403.0,38.46
002786,银宝山新,7.93,1.38,5399.0,39.3
002616,长青集团,4.87,1.88,5392.0,41.84
002956,西麦食品,16.77,1.03,5384.0,52.41
000655,金岭矿业,7.21,1.25,5380.0,42.92
000546,金圆股份,4.63,1.67,5378.0,36.01
300988,津荣天宇,15.64,2.12,5378.0,30.8
300826,测绘股份,14.81,1.64,5377.0,33.8
603719,良品铺子,9.65,1.4,5377.0,38.41
603949,雪龙集团,14.83,1.72,5369.0,31.25
000863,三湘印象,4.17,1.1,5359.0,49.24
688489,三未信安,24.53,1.3,5354.0,41.6
000803,山高环能,7.45,1.54,5339.0,34.74
688077,大地熊,27.15,1.71,5330.0,31.08
301309,万得凯,32.6,2.69,5319.0,32.77
301665,泰禾股份,23.3,2.19,5312.0,104.85
601616,广电电气,3.82,1.62,5297.0,32.61
002609,捷顺科技,7.86,1.47,5296.0,50.57
605369,拱东医疗,16.91,1.42,5291.0,37.17
002160,常铝股份,4.05,1.27,5285.0,41.83
300940,南极光,13.85,2.42,5284.0,30.84
001226,拓山重工,47.42,3.12,5260.0,35.41
300354,东华测试,27.93,2.25,5250.0,38.63
002333,罗普斯金,5.46,1.44,5247.0,36.85
688007,光峰科技,10.6,1.08,5244.0,48.72
688280,精进电动-W,5.42,1.86,5235.0,31.99
600067,冠城新材,2.86,1.31,5232.0,39.8
603015,弘讯科技,10.92,1.18,5229.0,44.14
002178,延华智能,4.69,1.56,5224.0,33.4
300447,全信股份,14.27,1.82,5223.0,44.57
603382,海阳科技,19.41,2.33,5220.0,35.18
002996,顺博合金,6.2,1.84,5217.0,41.51
002983,芯瑞达,21.58,1.87,5216.0,48.01
300817,双飞集团,16.72,2.47,5214.0,36.5
605388,均瑶健康,6.18,1.39,5155.0,37.11
301016,雷尔伟,13.88,1.26,5153.0,42.53
002394,联发股份,10.77,1.48,5153.0,34.86
301168,通灵股份,39.5,1.37,5141.0,47.4
300314,戴维医疗,11.53,3.09,5126.0,33.21
603421,鼎信通讯,5.87,1.34,5120.0,38.28
001300,三柏硕,12.35,1.7,5120.0,30.11
688360,德马科技,14.66,1.32,5110.0,38.67
301077,星华新材,21.36,2.5,5109.0,36.36
603187,海容冷链,11.0,1.21,5101.0,42.5
600976,健民集团,28.05,1.18,5094.0,43.03
003015,日久光电,12.07,1.71,5088.0,33.92
600860,京城股份,8.49,1.34,5067.0,46.48
603739,蔚蓝生物,12.72,1.57,5062.0,32.19
301535,浙江华远,14.79,2.01,5059.0,62.9
301157,华塑科技,62.35,3.92,5043.0,37.41
603284,林平发展,41.48,6.41,5015.0,31.28
300370,安控科技,2.2,1.46,5009.0,34.44
002981,朝阳科技,24.24,1.7,5006.0,33.1
002401,中远海科,12.44,1.08,5003.0,46.24
301668,昊创瑞通,34.8,5.91,5001.0,38.28
